evaluated_at_datetime_utc,evaluated_at_datetime_ept,forecast_datetime_beginning_utc,forecast_datetime_beginning_ept,forecast_datetime_ending_utc,forecast_datetime_ending_ept,forecast_area,forecast_load_mw
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 3:00:00 AM,7/13/2026 11:00:00 PM,7/14/2026 4:00:00 AM,7/14/2026 12:00:00 AM,RTO_COMBINED,106555
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 4:00:00 AM,7/14/2026 12:00:00 AM,7/14/2026 5:00:00 AM,7/14/2026 1:00:00 AM,RTO_COMBINED,98359
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 5:00:00 AM,7/14/2026 1:00:00 AM,7/14/2026 6:00:00 AM,7/14/2026 2:00:00 AM,RTO_COMBINED,93073
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 6:00:00 AM,7/14/2026 2:00:00 AM,7/14/2026 7:00:00 AM,7/14/2026 3:00:00 AM,RTO_COMBINED,89391
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 7:00:00 AM,7/14/2026 3:00:00 AM,7/14/2026 8:00:00 AM,7/14/2026 4:00:00 AM,RTO_COMBINED,86917
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 8:00:00 AM,7/14/2026 4:00:00 AM,7/14/2026 9:00:00 AM,7/14/2026 5:00:00 AM,RTO_COMBINED,86469
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 9:00:00 AM,7/14/2026 5:00:00 AM,7/14/2026 10:00:00 AM,7/14/2026 6:00:00 AM,RTO_COMBINED,88373
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 10:00:00 AM,7/14/2026 6:00:00 AM,7/14/2026 11:00:00 AM,7/14/2026 7:00:00 AM,RTO_COMBINED,92258
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 11:00:00 AM,7/14/2026 7:00:00 AM,7/14/2026 12:00:00 PM,7/14/2026 8:00:00 AM,RTO_COMBINED,97157
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 12:00:00 PM,7/14/2026 8:00:00 AM,7/14/2026 1:00:00 PM,7/14/2026 9:00:00 AM,RTO_COMBINED,102369
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 1:00:00 PM,7/14/2026 9:00:00 AM,7/14/2026 2:00:00 PM,7/14/2026 10:00:00 AM,RTO_COMBINED,107740
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 2:00:00 PM,7/14/2026 10:00:00 AM,7/14/2026 3:00:00 PM,7/14/2026 11:00:00 AM,RTO_COMBINED,113972
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 3:00:00 PM,7/14/2026 11:00:00 AM,7/14/2026 4:00:00 PM,7/14/2026 12:00:00 PM,RTO_COMBINED,120351
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 4:00:00 PM,7/14/2026 12:00:00 PM,7/14/2026 5:00:00 PM,7/14/2026 1:00:00 PM,RTO_COMBINED,126534
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 5:00:00 PM,7/14/2026 1:00:00 PM,7/14/2026 6:00:00 PM,7/14/2026 2:00:00 PM,RTO_COMBINED,132163
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 6:00:00 PM,7/14/2026 2:00:00 PM,7/14/2026 7:00:00 PM,7/14/2026 3:00:00 PM,RTO_COMBINED,136628
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 7:00:00 PM,7/14/2026 3:00:00 PM,7/14/2026 8:00:00 PM,7/14/2026 4:00:00 PM,RTO_COMBINED,140636
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 8:00:00 PM,7/14/2026 4:00:00 PM,7/14/2026 9:00:00 PM,7/14/2026 5:00:00 PM,RTO_COMBINED,143839
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 9:00:00 PM,7/14/2026 5:00:00 PM,7/14/2026 10:00:00 PM,7/14/2026 6:00:00 PM,RTO_COMBINED,145634
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 10:00:00 PM,7/14/2026 6:00:00 PM,7/14/2026 11:00:00 PM,7/14/2026 7:00:00 PM,RTO_COMBINED,144652
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 11:00:00 PM,7/14/2026 7:00:00 PM,7/15/2026 12:00:00 AM,7/14/2026 8:00:00 PM,RTO_COMBINED,141302
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 12:00:00 AM,7/14/2026 8:00:00 PM,7/15/2026 1:00:00 AM,7/14/2026 9:00:00 PM,RTO_COMBINED,136386
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 1:00:00 AM,7/14/2026 9:00:00 PM,7/15/2026 2:00:00 AM,7/14/2026 10:00:00 PM,RTO_COMBINED,130832
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 2:00:00 AM,7/14/2026 10:00:00 PM,7/15/2026 3:00:00 AM,7/14/2026 11:00:00 PM,RTO_COMBINED,122681
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 3:00:00 AM,7/14/2026 11:00:00 PM,7/15/2026 4:00:00 AM,7/15/2026 12:00:00 AM,RTO_COMBINED,113936
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 4:00:00 AM,7/15/2026 12:00:00 AM,7/15/2026 5:00:00 AM,7/15/2026 1:00:00 AM,RTO_COMBINED,105321
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 5:00:00 AM,7/15/2026 1:00:00 AM,7/15/2026 6:00:00 AM,7/15/2026 2:00:00 AM,RTO_COMBINED,99642
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 6:00:00 AM,7/15/2026 2:00:00 AM,7/15/2026 7:00:00 AM,7/15/2026 3:00:00 AM,RTO_COMBINED,95308
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 7:00:00 AM,7/15/2026 3:00:00 AM,7/15/2026 8:00:00 AM,7/15/2026 4:00:00 AM,RTO_COMBINED,92638
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 8:00:00 AM,7/15/2026 4:00:00 AM,7/15/2026 9:00:00 AM,7/15/2026 5:00:00 AM,RTO_COMBINED,91921
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 9:00:00 AM,7/15/2026 5:00:00 AM,7/15/2026 10:00:00 AM,7/15/2026 6:00:00 AM,RTO_COMBINED,93842
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 10:00:00 AM,7/15/2026 6:00:00 AM,7/15/2026 11:00:00 AM,7/15/2026 7:00:00 AM,RTO_COMBINED,97510
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 11:00:00 AM,7/15/2026 7:00:00 AM,7/15/2026 12:00:00 PM,7/15/2026 8:00:00 AM,RTO_COMBINED,102967
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 12:00:00 PM,7/15/2026 8:00:00 AM,7/15/2026 1:00:00 PM,7/15/2026 9:00:00 AM,RTO_COMBINED,109251
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 1:00:00 PM,7/15/2026 9:00:00 AM,7/15/2026 2:00:00 PM,7/15/2026 10:00:00 AM,RTO_COMBINED,116036
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 2:00:00 PM,7/15/2026 10:00:00 AM,7/15/2026 3:00:00 PM,7/15/2026 11:00:00 AM,RTO_COMBINED,123603
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 3:00:00 PM,7/15/2026 11:00:00 AM,7/15/2026 4:00:00 PM,7/15/2026 12:00:00 PM,RTO_COMBINED,131272
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 4:00:00 PM,7/15/2026 12:00:00 PM,7/15/2026 5:00:00 PM,7/15/2026 1:00:00 PM,RTO_COMBINED,138344
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 5:00:00 PM,7/15/2026 1:00:00 PM,7/15/2026 6:00:00 PM,7/15/2026 2:00:00 PM,RTO_COMBINED,144326
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 6:00:00 PM,7/15/2026 2:00:00 PM,7/15/2026 7:00:00 PM,7/15/2026 3:00:00 PM,RTO_COMBINED,148831
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 7:00:00 PM,7/15/2026 3:00:00 PM,7/15/2026 8:00:00 PM,7/15/2026 4:00:00 PM,RTO_COMBINED,152534
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 8:00:00 PM,7/15/2026 4:00:00 PM,7/15/2026 9:00:00 PM,7/15/2026 5:00:00 PM,RTO_COMBINED,155164
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 9:00:00 PM,7/15/2026 5:00:00 PM,7/15/2026 10:00:00 PM,7/15/2026 6:00:00 PM,RTO_COMBINED,156434
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 10:00:00 PM,7/15/2026 6:00:00 PM,7/15/2026 11:00:00 PM,7/15/2026 7:00:00 PM,RTO_COMBINED,155495
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 11:00:00 PM,7/15/2026 7:00:00 PM,7/16/2026 12:00:00 AM,7/15/2026 8:00:00 PM,RTO_COMBINED,151922
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 12:00:00 AM,7/15/2026 8:00:00 PM,7/16/2026 1:00:00 AM,7/15/2026 9:00:00 PM,RTO_COMBINED,146488
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 1:00:00 AM,7/15/2026 9:00:00 PM,7/16/2026 2:00:00 AM,7/15/2026 10:00:00 PM,RTO_COMBINED,140858
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 2:00:00 AM,7/15/2026 10:00:00 PM,7/16/2026 3:00:00 AM,7/15/2026 11:00:00 PM,RTO_COMBINED,131968
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 3:00:00 AM,7/15/2026 11:00:00 PM,7/16/2026 4:00:00 AM,7/16/2026 12:00:00 AM,RTO_COMBINED,122752
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 4:00:00 AM,7/9/2026 12:00:00 AM,7/9/2026 5:00:00 AM,7/9/2026 1:00:00 AM,SOUTHERN_REGION,16650
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 5:00:00 AM,7/9/2026 1:00:00 AM,7/9/2026 6:00:00 AM,7/9/2026 2:00:00 AM,SOUTHERN_REGION,16112
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 6:00:00 AM,7/9/2026 2:00:00 AM,7/9/2026 7:00:00 AM,7/9/2026 3:00:00 AM,SOUTHERN_REGION,15741
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 7:00:00 AM,7/9/2026 3:00:00 AM,7/9/2026 8:00:00 AM,7/9/2026 4:00:00 AM,SOUTHERN_REGION,15562
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 8:00:00 AM,7/9/2026 4:00:00 AM,7/9/2026 9:00:00 AM,7/9/2026 5:00:00 AM,SOUTHERN_REGION,15653
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 9:00:00 AM,7/9/2026 5:00:00 AM,7/9/2026 10:00:00 AM,7/9/2026 6:00:00 AM,SOUTHERN_REGION,15983
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 10:00:00 AM,7/9/2026 6:00:00 AM,7/9/2026 11:00:00 AM,7/9/2026 7:00:00 AM,SOUTHERN_REGION,16527
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 11:00:00 AM,7/9/2026 7:00:00 AM,7/9/2026 12:00:00 PM,7/9/2026 8:00:00 AM,SOUTHERN_REGION,17161
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 12:00:00 PM,7/9/2026 8:00:00 AM,7/9/2026 1:00:00 PM,7/9/2026 9:00:00 AM,SOUTHERN_REGION,17700
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 1:00:00 PM,7/9/2026 9:00:00 AM,7/9/2026 2:00:00 PM,7/9/2026 10:00:00 AM,SOUTHERN_REGION,18364
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 2:00:00 PM,7/9/2026 10:00:00 AM,7/9/2026 3:00:00 PM,7/9/2026 11:00:00 AM,SOUTHERN_REGION,19056
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 3:00:00 PM,7/9/2026 11:00:00 AM,7/9/2026 4:00:00 PM,7/9/2026 12:00:00 PM,SOUTHERN_REGION,19943
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 4:00:00 PM,7/9/2026 12:00:00 PM,7/9/2026 5:00:00 PM,7/9/2026 1:00:00 PM,SOUTHERN_REGION,20769
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 5:00:00 PM,7/9/2026 1:00:00 PM,7/9/2026 6:00:00 PM,7/9/2026 2:00:00 PM,SOUTHERN_REGION,21521
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 6:00:00 PM,7/9/2026 2:00:00 PM,7/9/2026 7:00:00 PM,7/9/2026 3:00:00 PM,SOUTHERN_REGION,22017
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 7:00:00 PM,7/9/2026 3:00:00 PM,7/9/2026 8:00:00 PM,7/9/2026 4:00:00 PM,SOUTHERN_REGION,22349
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 8:00:00 PM,7/9/2026 4:00:00 PM,7/9/2026 9:00:00 PM,7/9/2026 5:00:00 PM,SOUTHERN_REGION,22484
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 9:00:00 PM,7/9/2026 5:00:00 PM,7/9/2026 10:00:00 PM,7/9/2026 6:00:00 PM,SOUTHERN_REGION,22524
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 10:00:00 PM,7/9/2026 6:00:00 PM,7/9/2026 11:00:00 PM,7/9/2026 7:00:00 PM,SOUTHERN_REGION,22243
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 11:00:00 PM,7/9/2026 7:00:00 PM,7/10/2026 12:00:00 AM,7/9/2026 8:00:00 PM,SOUTHERN_REGION,21742
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 12:00:00 AM,7/9/2026 8:00:00 PM,7/10/2026 1:00:00 AM,7/9/2026 9:00:00 PM,SOUTHERN_REGION,21101
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 1:00:00 AM,7/9/2026 9:00:00 PM,7/10/2026 2:00:00 AM,7/9/2026 10:00:00 PM,SOUTHERN_REGION,20339
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 2:00:00 AM,7/9/2026 10:00:00 PM,7/10/2026 3:00:00 AM,7/9/2026 11:00:00 PM,SOUTHERN_REGION,19200
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 3:00:00 AM,7/9/2026 11:00:00 PM,7/10/2026 4:00:00 AM,7/10/2026 12:00:00 AM,SOUTHERN_REGION,18108
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 4:00:00 AM,7/10/2026 12:00:00 AM,7/10/2026 5:00:00 AM,7/10/2026 1:00:00 AM,SOUTHERN_REGION,17342
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 5:00:00 AM,7/10/2026 1:00:00 AM,7/10/2026 6:00:00 AM,7/10/2026 2:00:00 AM,SOUTHERN_REGION,16618
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 6:00:00 AM,7/10/2026 2:00:00 AM,7/10/2026 7:00:00 AM,7/10/2026 3:00:00 AM,SOUTHERN_REGION,16119
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 7:00:00 AM,7/10/2026 3:00:00 AM,7/10/2026 8:00:00 AM,7/10/2026 4:00:00 AM,SOUTHERN_REGION,15777
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 8:00:00 AM,7/10/2026 4:00:00 AM,7/10/2026 9:00:00 AM,7/10/2026 5:00:00 AM,SOUTHERN_REGION,15712
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 9:00:00 AM,7/10/2026 5:00:00 AM,7/10/2026 10:00:00 AM,7/10/2026 6:00:00 AM,SOUTHERN_REGION,15952
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 10:00:00 AM,7/10/2026 6:00:00 AM,7/10/2026 11:00:00 AM,7/10/2026 7:00:00 AM,SOUTHERN_REGION,16347
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 11:00:00 AM,7/10/2026 7:00:00 AM,7/10/2026 12:00:00 PM,7/10/2026 8:00:00 AM,SOUTHERN_REGION,16933
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 12:00:00 PM,7/10/2026 8:00:00 AM,7/10/2026 1:00:00 PM,7/10/2026 9:00:00 AM,SOUTHERN_REGION,17687
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 1:00:00 PM,7/10/2026 9:00:00 AM,7/10/2026 2:00:00 PM,7/10/2026 10:00:00 AM,SOUTHERN_REGION,18609
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 2:00:00 PM,7/10/2026 10:00:00 AM,7/10/2026 3:00:00 PM,7/10/2026 11:00:00 AM,SOUTHERN_REGION,19635
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 3:00:00 PM,7/10/2026 11:00:00 AM,7/10/2026 4:00:00 PM,7/10/2026 12:00:00 PM,SOUTHERN_REGION,20688
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 4:00:00 PM,7/10/2026 12:00:00 PM,7/10/2026 5:00:00 PM,7/10/2026 1:00:00 PM,SOUTHERN_REGION,21667
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 5:00:00 PM,7/10/2026 1:00:00 PM,7/10/2026 6:00:00 PM,7/10/2026 2:00:00 PM,SOUTHERN_REGION,22411
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 6:00:00 PM,7/10/2026 2:00:00 PM,7/10/2026 7:00:00 PM,7/10/2026 3:00:00 PM,SOUTHERN_REGION,22922
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 7:00:00 PM,7/10/2026 3:00:00 PM,7/10/2026 8:00:00 PM,7/10/2026 4:00:00 PM,SOUTHERN_REGION,23192
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 8:00:00 PM,7/10/2026 4:00:00 PM,7/10/2026 9:00:00 PM,7/10/2026 5:00:00 PM,SOUTHERN_REGION,23266
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 9:00:00 PM,7/10/2026 5:00:00 PM,7/10/2026 10:00:00 PM,7/10/2026 6:00:00 PM,SOUTHERN_REGION,23203
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 10:00:00 PM,7/10/2026 6:00:00 PM,7/10/2026 11:00:00 PM,7/10/2026 7:00:00 PM,SOUTHERN_REGION,22773
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/10/2026 11:00:00 PM,7/10/2026 7:00:00 PM,7/11/2026 12:00:00 AM,7/10/2026 8:00:00 PM,SOUTHERN_REGION,22176
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 12:00:00 AM,7/10/2026 8:00:00 PM,7/11/2026 1:00:00 AM,7/10/2026 9:00:00 PM,SOUTHERN_REGION,21469
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 1:00:00 AM,7/10/2026 9:00:00 PM,7/11/2026 2:00:00 AM,7/10/2026 10:00:00 PM,SOUTHERN_REGION,20715
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 2:00:00 AM,7/10/2026 10:00:00 PM,7/11/2026 3:00:00 AM,7/10/2026 11:00:00 PM,SOUTHERN_REGION,19684
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 3:00:00 AM,7/10/2026 11:00:00 PM,7/11/2026 4:00:00 AM,7/11/2026 12:00:00 AM,SOUTHERN_REGION,18645
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 4:00:00 AM,7/11/2026 12:00:00 AM,7/11/2026 5:00:00 AM,7/11/2026 1:00:00 AM,SOUTHERN_REGION,17935
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 5:00:00 AM,7/11/2026 1:00:00 AM,7/11/2026 6:00:00 AM,7/11/2026 2:00:00 AM,SOUTHERN_REGION,17110
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 6:00:00 AM,7/11/2026 2:00:00 AM,7/11/2026 7:00:00 AM,7/11/2026 3:00:00 AM,SOUTHERN_REGION,16512
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 7:00:00 AM,7/11/2026 3:00:00 AM,7/11/2026 8:00:00 AM,7/11/2026 4:00:00 AM,SOUTHERN_REGION,16062
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 8:00:00 AM,7/11/2026 4:00:00 AM,7/11/2026 9:00:00 AM,7/11/2026 5:00:00 AM,SOUTHERN_REGION,15743
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 9:00:00 AM,7/11/2026 5:00:00 AM,7/11/2026 10:00:00 AM,7/11/2026 6:00:00 AM,SOUTHERN_REGION,15581
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 10:00:00 AM,7/11/2026 6:00:00 AM,7/11/2026 11:00:00 AM,7/11/2026 7:00:00 AM,SOUTHERN_REGION,15537
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 11:00:00 AM,7/11/2026 7:00:00 AM,7/11/2026 12:00:00 PM,7/11/2026 8:00:00 AM,SOUTHERN_REGION,15849
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 12:00:00 PM,7/11/2026 8:00:00 AM,7/11/2026 1:00:00 PM,7/11/2026 9:00:00 AM,SOUTHERN_REGION,16645
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 1:00:00 PM,7/11/2026 9:00:00 AM,7/11/2026 2:00:00 PM,7/11/2026 10:00:00 AM,SOUTHERN_REGION,17659
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 2:00:00 PM,7/11/2026 10:00:00 AM,7/11/2026 3:00:00 PM,7/11/2026 11:00:00 AM,SOUTHERN_REGION,18628
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 3:00:00 PM,7/11/2026 11:00:00 AM,7/11/2026 4:00:00 PM,7/11/2026 12:00:00 PM,SOUTHERN_REGION,19492
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 4:00:00 PM,7/11/2026 12:00:00 PM,7/11/2026 5:00:00 PM,7/11/2026 1:00:00 PM,SOUTHERN_REGION,20154
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 5:00:00 PM,7/11/2026 1:00:00 PM,7/11/2026 6:00:00 PM,7/11/2026 2:00:00 PM,SOUTHERN_REGION,20552
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 6:00:00 PM,7/11/2026 2:00:00 PM,7/11/2026 7:00:00 PM,7/11/2026 3:00:00 PM,SOUTHERN_REGION,20822
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 7:00:00 PM,7/11/2026 3:00:00 PM,7/11/2026 8:00:00 PM,7/11/2026 4:00:00 PM,SOUTHERN_REGION,20918
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 8:00:00 PM,7/11/2026 4:00:00 PM,7/11/2026 9:00:00 PM,7/11/2026 5:00:00 PM,SOUTHERN_REGION,21021
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 9:00:00 PM,7/11/2026 5:00:00 PM,7/11/2026 10:00:00 PM,7/11/2026 6:00:00 PM,SOUTHERN_REGION,20958
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 10:00:00 PM,7/11/2026 6:00:00 PM,7/11/2026 11:00:00 PM,7/11/2026 7:00:00 PM,SOUTHERN_REGION,20691
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/11/2026 11:00:00 PM,7/11/2026 7:00:00 PM,7/12/2026 12:00:00 AM,7/11/2026 8:00:00 PM,SOUTHERN_REGION,20172
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 12:00:00 AM,7/11/2026 8:00:00 PM,7/12/2026 1:00:00 AM,7/11/2026 9:00:00 PM,SOUTHERN_REGION,19635
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 1:00:00 AM,7/11/2026 9:00:00 PM,7/12/2026 2:00:00 AM,7/11/2026 10:00:00 PM,SOUTHERN_REGION,19039
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 2:00:00 AM,7/11/2026 10:00:00 PM,7/12/2026 3:00:00 AM,7/11/2026 11:00:00 PM,SOUTHERN_REGION,18150
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 3:00:00 AM,7/11/2026 11:00:00 PM,7/12/2026 4:00:00 AM,7/12/2026 12:00:00 AM,SOUTHERN_REGION,17250
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 4:00:00 AM,7/12/2026 12:00:00 AM,7/12/2026 5:00:00 AM,7/12/2026 1:00:00 AM,SOUTHERN_REGION,16515
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 5:00:00 AM,7/12/2026 1:00:00 AM,7/12/2026 6:00:00 AM,7/12/2026 2:00:00 AM,SOUTHERN_REGION,15794
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 6:00:00 AM,7/12/2026 2:00:00 AM,7/12/2026 7:00:00 AM,7/12/2026 3:00:00 AM,SOUTHERN_REGION,15281
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 7:00:00 AM,7/12/2026 3:00:00 AM,7/12/2026 8:00:00 AM,7/12/2026 4:00:00 AM,SOUTHERN_REGION,14914
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/12/2026 8:00:00 AM,7/12/2026 4:00:00 AM,7/12/2026 9:00:00 AM,7/12/2026 5:00:00 AM,SOUTHERN_REGION,14676
